N,beta,start_id,operator_energy,energy_functional,C_NN,C_DM_z,M_beta,S_VN_site1,S_VN_avg
5,0.1,2,-1.1595019906054012,-0.6494819717940059,-0.0488973119962325,-0.016755150264065943,0.4946165696046922,0.04825735036518416,0.04832199519272181
5,0.1,3,-1.1595063422022869,-0.6494839208939804,-0.048895466040282456,-0.016754507192423627,0.4946169808834303,0.04840134430398541,0.04831890731532072
5,0.15000000000000002,0,-1.1627596591324032,-0.6939408634534188,-0.0743245991144672,-0.02608774093412742,0.48795998511840893,0.09407037785833,0.09403243366528126
5,0.15000000000000002,1,-1.1627525082138555,-0.6939371172562948,-0.07432583220559716,-0.026087310083041486,0.48795960660787896,0.094007425014694,0.09403484599881137
5,0.15000000000000002,2,-1.1627565074610966,-0.6939390535362893,-0.07432467777851706,-0.02608738359617867,0.48795995728154445,0.09401728897494308,0.09403261100348301
5,0.15000000000000002,3,-1.1627654017457312,-0.6939441370633173,-0.0743244502105048,-0.026088040077229962,0.48796006288545407,0.09403168807343715,0.09403194802407999
5,0.2,0,-1.1691319288587496,-0.7443182642146663,-0.09992370728465112,-0.03587029981945218,0.4788037910959522,0.14765541962387013,0.14810509433624225
5,0.2,1,-1.1691847060038454,-0.7443524226658829,-0.09992838698710019,-0.03587805335919397,0.4788023226774823,0.14835336204685526,0.14811332797116203
5,0.2,2,-1.169187838677694,-0.7443543331446552,-0.09992838359623141,-0.03587845624432752,0.4788023415218303,0.1482116539324195,0.1481132275348218
5,0.2,3,-1.1691769141566506,-0.7443481081129695,-0.09992957335485471,-0.03587662846296725,0.4788018821159442,0.14823612335565103,0.14811578733623557
5,0.25,0,-1.179941765543441,-0.8005058404589502,-0.12529595516739522,-0.04597075210222176,0.4673365734208277,0.20772360994045447,0.20757778327696083
5,0.25,1,-1.1799298596492258,-0.8004976453672341,-0.12529483732287483,-0.04596829964128192,0.467337004438625,0.20779421511991425,0.20757561010019132
5,0.25,2,-1.179934952211661,-0.8005003847630247,-0.125293908123661,-0.04596821544288435,0.46733754018286183,0.20772860877830832,0.20757303096257423
5,0.25,3,-1.179913360946922,-0.8004881568293297,-0.1252968895005548,-0.04596681903059503,0.46733583874169093,0.207157574923676,0.20758124533714203
5,0.30000000000000004,0,-1.1960511596928076,-0.8620767881261296,-0.14998801522667765,-0.05618882220760994,0.45383596821795297,0.26995755854965975,0.26987288224538336
5,0.30000000000000004,1,-1.1960529036486762,-0.8620763323275266,-0.1499854174278124,-0.056186674345576934,0.45383758509613,0.269833529414115,0.2698658832901672
5,0.30000000000000004,2,-1.1960443935153653,-0.8620705720219298,-0.1499851079569295,-0.05618604342432669,0.45383756205515385,0.27048948994578453,0.26986580643876257
5,0.30000000000000004,3,-1.1960058322014133,-0.8620517426706595,-0.1499977119935146,-0.056182408982339095,0.4538300018541229,0.2693525713633136,0.2698988606643358
5,0.35000000000000003,0,-1.2182981228502088,-0.9286267895637379,-0.17359211140221362,-0.06633005081176169,0.43863888341816104,0.3320711942013002,0.332822848316915
5,0.35000000000000003,1,-1.2184039933816502,-0.9286939484401167,-0.17358068810132754,-0.06634933230657238,0.4386480213995519,0.33259782439799895,0.33278851917519103
5,0.35000000000000003,2,-1.218270940874477,-0.928615150090206,-0.17360526320465514,-0.0663232663937277,0.4386301242181146,0.3339113238530396,0.3328580072980976
5,0.35000000000000003,3,-1.2183878343267907,-0.9286828244757757,-0.17358100709145444,-0.06634583315980064,0.43864757957076994,0.33354460894738336,0.3327899446996606
5,0.4,0,-1.24764326571401,-0.9999043628018224,-0.19567322206569954,-0.07625119635496387,0.4221991712675524,0.3953499851039102,0.39438206256846836
5,0.4,1,-1.247540103492597,-0.9998365712304543,-0.19568750405329555,-0.07621663628049334,0.4221874286794861,0.3957120552145403,0.39442347029744773
5,0.4,2,-1.2476474576716,-0.999905703171303,-0.1956703590621025,-0.0762522280326802,0.4222014052377567,0.39388490866152964,0.3943738051815836
5,0.4,3,-1.247645926034271,-0.999906243088475,-0.19567288991134188,-0.07625300764733409,0.42219941398615307,0.3953335686912736,0.39438105699493187
5,0.45,0,-1.2842472477647628,-1.075277194678622,-0.21590401769762516,-0.08571579069707747,0.40499807321417347,0.45274592549177584,0.4529484496522548
5,0.45,1,-1.2842571458123488,-1.0752823372197922,-0.21590058447872668,-0.08571652411819712,0.4050011828312873,0.453173157344455,0.45293868010841337
5,0.45,2,-1.2841931881763378,-1.0752436429647296,-0.21591601230782387,-0.08570140542560474,0.4049871257445698,0.4520411664423031,0.45298305588435256
5,0.45,3,-1.2842490396690418,-1.0752784800543793,-0.21590403332990457,-0.08571560138541774,0.40499804661834105,0.45331050593749367,0.45294881330811637
5,0.5,0,-1.3282344206333248,-1.1542484327276203,-0.23401115398226002,-0.09452516810971537,0.38758670483131863,0.5079076693090793,0.5071512744901623
5,0.5,1,-1.3282099395089835,-1.1542235296781913,-0.23400573653218962,-0.09449991771068315,0.38759191482402405,0.5065986841831039,0.5071367852236263
5,0.5,2,-1.3281781131409987,-1.1542038308848777,-0.23401374662657953,-0.09449323510013147,0.38758420735062443,0.5093463253378104,0.5071579397541747
5,0.5,3,-1.3259563291941625,-1.1525736212832542,-0.23428184215302728,-0.09344178433592085,0.38730406396059874,0.5108974084653345,0.5079794331986773
5,0.55,0,-1.379454419196534,-1.2363478028045998,-0.24982772741718465,-0.10254320475072945,0.37052713931070674,0.5562828061886581,0.5559894098119436
5,0.55,1,-1.3793881517479538,-1.2362946067468439,-0.2498323800313443,-0.10250508281038424,0.37052125313728734,0.5574589801102974,0.5560059719923641
5,0.55,2,-1.3790569025592656,-1.2360267087938897,-0.24985528757121692,-0.10230020303651066,0.37049619587139426,0.5588747509088221,0.5560713357750584
5,0.55,3,-1.3747100529474614,-1.2331779084350831,-0.25098046274329555,-0.10087641275463773,0.3692932440236891,0.5777789338372411,0.5591525471347147
5,0.6000000000000001,0,-1.4373730774895541,-1.3210696648190574,-0.2633512614593464,-0.10967038293172111,0.35428971083382504,0.5997059356753595,0.5990001157605087
5,0.6000000000000001,1,-1.4373496647439588,-1.3210508909866796,-0.2633539241549341,-0.10965670582126805,0.35428662341526806,0.5993522860067022,0.5990074881828877
5,0.6000000000000001,2,-1.4372967940740922,-1.321021034454473,-0.26337329849429497,-0.10966350082185286,0.3542619152489761,0.5971850937233215,0.5990695485147224
5,0.6000000000000001,3,-1.4373556797325213,-1.3210577766285008,-0.2633558318207405,-0.10966444791699177,0.35428451556208695,0.6003651561767082,0.5990123636979107
5,0.65,0,-1.5011652454581843,-1.4079004966076094,-0.2747401137541505,-0.11587454423678292,0.3391797986221422,0.6365750496704984,0.636267476711623
5,0.65,1,-1.5011692676689177,-1.4079015886589148,-0.2747387173930828,-0.11586195441531374,0.3391840141611501,0.6390308024770576,0.6362540845555825
5,0.65,2,-1.5010949895217038,-1.4078309700320675,-0.2747345982593018,-0.11580044761920079,0.3391878942808707,0.6380739390384164,0.6362472265175414
5,0.65,3,-1.5009732207273658,-1.4077564176165707,-0.27478682073221455,-0.11576708769272334,0.3391258454451564,0.6396130223972709,0.6363809253449999
5,0.7000000000000001,0,-1.5699067006599532,-1.4964035995475966,-0.284292464699979,-0.12123200018235414,0.32528385105133484,0.672239727761778,0.6683716850107253
5,0.7000000000000001,1,-1.5701226472544223,-1.4965217152545067,-0.2841755329834606,-0.12119343116124559,0.3254485996844102,0.6702527845902851,0.6680086806553408
5,0.7000000000000001,2,-1.5699928006190833,-1.4964153869869286,-0.28419892126792357,-0.1211149790004572,0.3254183389310614,0.6682597524454819,0.6680704744913607
5,0.7000000000000001,3,-1.569880419922329,-1.4963584747192349,-0.2842660931377593,-0.12114684655173216,0.3253239411673957,0.6654155421113248,0.6682781562685098
5,0.75,0,-1.6431429613085857,-1.5864663244136228,-0.2920970089663629,-0.1258214433666951,0.3129029544495082,0.6965003107384676,0.6953575328805875
5,0.75,1,-1.642761568920303,-1.5862844324341978,-0.29238331547131563,-0.12600939201870115,0.31247132428528845,0.6955429923038724,0.6962725706923245
5,0.75,2,-1.6418936190032172,-1.5858165010859762,-0.29295132132911583,-0.12627896090813742,0.3116158102339628,0.7004430383152742,0.6980757586794786
5,0.75,3,-1.6432997165557905,-1.5865481530951264,-0.2919900750130403,-0.12576590342876973,0.3130633278354576,0.6938922404747478,0.6950183683222354
5,0.8,0,-1.7199785986170604,-1.677708690332255,-0.29839926132644273,-0.129603088079046,0.30207417068006326,0.7173607606932135,0.7177582877550615
5,0.8,1,-1.7198942756603701,-1.6776637749943506,-0.2984690885894825,-0.1296411433028107,0.30196472462042456,0.7192604096174814,0.7179801144309155
5,0.8,2,-1.71148958610868,-1.673528083231925,-0.3061124965692594,-0.1342807138301163,0.2897887922625853,0.7387053583308023,0.741870387787869
5,0.8,3,-1.7190322714233703,-1.6770883232927838,-0.2989655952016038,-0.12966301163886204,0.30119581006804397,0.7232832977255546,0.7195146190159569
5,0.8500000000000001,0,-1.79843988568489,-1.769157323113309,-0.3046444986499218,-0.13325482211957584,0.29078887800382025,0.7401878866722874,0.7399687949407499
5,0.8500000000000001,1,-1.7928448906624315,-1.7664645616144419,-0.311566920633105,-0.13758559686102212,0.2793904399990148,0.7670505982983925,0.7612553481076578
5,0.8500000000000001,2,-1.7985731333617634,-1.769254073436431,-0.30456704807442275,-0.13322632946004048,0.2909242823559829,0.745550383345944,0.7396886685267976
5,0.8500000000000001,3,-1.7981324197968171,-1.7691118604833802,-0.30528090180671696,-0.13382093679110887,0.28976039412803584,0.7438613545220768,0.7419364911932218
5,0.9,0,-1.8807399694685025,-1.8623247724066092,-0.3088773580342775,-0.13609768564043506,0.2823731361738527,0.7553312642719343,0.7558103232677837
5,0.9,1,-1.880701837328504,-1.8622993875121001,-0.30892247212620727,-0.1361130182583234,0.2822998376181305,0.7562970308032986,0.7559429854834266
5,0.9,2,-1.8801952410536753,-1.8620676629330628,-0.3099043794648276,-0.13674885672190035,0.28067459318652166,0.757090540998061,0.7589298321631405
5,0.9,3,-1.8792085448127316,-1.8615787395026686,-0.3116781147363814,-0.13784546921973165,0.2777135278714158,0.7645765069250161,0.7643153912293765
5,0.9500000000000001,0,-1.9647325631619372,-1.955941538971984,-0.31197127900045935,-0.13813475822275598,0.27564872547775643,0.7695778957651799,0.7680316929880534
5,0.9500000000000001,1,-1.9580522732298058,-1.9526136459965406,-0.3358328948674559,-0.15294835081977304,0.23230490825207611,0.8388767003128967,0.8381368198904898
5,0.9500000000000001,2,-1.9645317863793865,-1.9558428881269303,-0.31269819975773594,-0.13858884992831053,0.2744295763269745,0.77171779158772,0.7702077227996245
5,0.9500000000000001,3,-1.9645976320190366,-1.9558785410374933,-0.31248341095759535,-0.13846083232496503,0.27479001971515843,0.7706538234805781,0.7695664884037947
5,1.0,0,-2.049803478378899,-2.049803478378899,-0.3351699241266015,-0.15260814666607783,0.23228758217006074,0.8356273266932575,0.8381550809962146
5,1.0,1,-2.0498424342591424,-2.0498424342591424,-0.36247539816756597,-0.16958987422866995,0.17057015766109593,0.9170399848014058,0.914331088144593
5,1.0,2,-2.049838856645052,-2.049838856645052,-0.3524875376344285,-0.16339031835941525,0.19541994142546304,0.8850239536683595,0.8868132568792918
5,1.0,3,-2.0498590189137085,-2.0498590189137085,-0.32117323106863976,-0.1439658649055843,0.2582657331955672,0.7973570626091893,0.7979098528794497
6,0.0,0,-1.4999930677930307,-0.7499965338965153,1.1649477678806383e-13,-4.4922254573605734e-14,0.5,-0.0,0.0
6,0.0,1,-1.4999889899660181,-0.7499944949830084,-9.07699841216451e-14,-2.868509263128684e-14,0.5000000000000001,-0.0,0.0
6,0.0,2,-1.4999924351256315,-0.7499962175628158,-8.781864124784988e-14,8.264491431342104e-14,0.5,-0.0,0.0
6,0.0,3,-1.4999792116511133,-0.7499896058255565,-4.477899532654798e-15,-6.663398131878662e-14,0.5,-0.0,0.0
6,0.05,0,-1.5001950286575867,-0.7913461590662882,-0.02560607945686332,-0.003329919243936453,0.498717657054671,0.014168280438449223,0.014168314520597773
6,0.05,1,-1.5001785491160786,-0.7912443675508389,-0.025590333589275007,-0.00014058696230055069,0.49874960659054857,0.013857935668378424,0.013860854583370351
6,0.05,2,-1.5001877369719758,-0.791281852298444,-0.025596170795422323,-0.001257405256463468,0.49873838819244787,0.013965292664853407,0.013968945310014738
6,0.05,3,-1.5001929454910552,-0.7912818812791828,-0.025596148594207748,-0.0011625867264581447,0.49873930663174865,0.013960480391884694,0.013960101587443248
6,0.1,0,-1.5016051135962718,-0.8403230593125129,-0.05225529156220493,-0.006135520606817044,0.4948944929238019,0.046223258394162,0.04621880735973085
6,0.1,1,-1.5015753691433906,-0.840029379140506,-0.0522128035596218,-0.001212391676727821,0.49499272124817245,0.04546125637168548,0.045470269612106935
6,0.1,2,-1.5016255153478917,-0.8404863408204547,-0.05227811548313405,-0.00883733701236984,0.49484066949656696,0.04662845583885259,0.04662779699293098
6,0.1,3,-1.5015803174178135,-0.8401276685001798,-0.05222545280159182,-0.0029189197028279775,0.49495901640393175,0.04574275831527707,0.0457274255731735
6,0.15000000000000002,0,-1.5054521850232834,-0.8964485526121961,-0.07960443296757357,-0.004769289068122633,0.48870238098329044,0.0892784303172484,0.08927776336838648
6,0.15000000000000002,1,-1.5055978244240158,-0.8972543336823134,-0.07970271792869121,-0.013716274912156552,0.4884372098527194,0.09099532644387318,0.09098399420346609
6,0.15000000000000002,2,-1.5055491042882347,-0.8969995980173956,-0.07967481107446082,-0.010892128309530145,0.48852012746028173,0.09044924247897647,0.09045142822179719
6,0.15000000000000002,3,-1.5055997626673583,-0.8972167632960333,-0.07970248393647995,-0.013211760216978763,0.48845093890824653,0.09089219121734511,0.09089587496000719
6,0.2,0,-1.5135614563639233,-0.9616005442748967,-0.10755863091389022,-0.01912007935286884,0.47956878108910456,0.14385687988452248,0.14385491565561112
6,0.2,1,-1.5131548817469096,-0.9603233257109156,-0.107428933053014,-0.009005299972115782,0.47996352702703043,0.14163642947028982,0.14164527869064797
6,0.2,2,-1.5133298991297006,-0.9609741203787242,-0.10749388164464117,-0.014365809494541667,0.479754947612735,0.14282184917971807,0.14281423928968526
6,0.2,3,-1.513414386594956,-0.9612266814385559,-0.10751946514664262,-0.016340689699938404,0.47967770980930374,0.14324361884371356,0.1432463055723321
6,0.25,0,-1.5266754376341645,-1.0329350535575264,-0.13544961691428084,-0.022866626861248334,0.4684583125812825,0.20206814773643478,0.20206537980367323
6,0.25,1,-1.526801546051111,-1.0331304362001392,-0.13546900097568568,-0.023805838838861577,0.46841173402756575,0.2022948534145963,0.20229544334817187
6,0.25,2,-1.525577962912255,-1.0296015155230762,-0.13524852777140348,-0.00033770516890732546,0.4695060388342274,0.1968505884384408,0.1968630319043381
6,0.25,3,-1.5255727104461256,-1.0295627280463062,-0.13524728190192556,-2.833731239726013e-05,0.46951996424981796,0.19680506061434905,0.19679353036249703
6,0.30000000000000004,0,-1.5463377637235953,-1.1113365610036596,-0.16312708671744788,-0.027356745645481878,0.45515079587722446,0.26409648605508995,0.26410001841591174
6,0.30000000000000004,1,-1.5454074639239834,-1.1099363749647584,-0.1630525236366925,-0.021416139071849208,0.45547552498735877,0.26267419734524006,0.2626653473143226
6,0.30000000000000004,2,-1.545801580327419,-1.1106082378101148,-0.16307614888763924,-0.024597117445077643,0.4553064374846822,0.2634013281746951,0.263412829880915
6,0.30000000000000004,3,-1.5464565105448973,-1.1114797772135527,-0.1631571614554103,-0.027730425733817735,0.4551201246784719,0.264215386449436,0.2642353413384744
6,0.35000000000000003,0,-1.5735585455194783,-1.1963612525869554,-0.19044363746467188,-0.030999646825413212,0.43981231245470526,0.32819138681559107,0.32818951847382993
6,0.35000000000000003,1,-1.5735460447181375,-1.1963526200945276,-0.19045368545435962,-0.0309479823236935,0.4398098178773912,0.32820036784395135,0.32819940897605654
6,0.35000000000000003,2,-1.5735481707196683,-1.1963565157232172,-0.19045292674714465,-0.03096980206970681,0.43980889700567943,0.3281994602313918,0.32820306000563676
6,0.35000000000000003,3,-1.5731432807758896,-1.1959844179651467,-0.1903768636210954,-0.03062632981702515,0.4398561849075648,0.3280198512607128,0.32801554699318475
6,0.4,0,-1.6085608923448094,-1.2873091561135714,-0.21743219667644306,-0.03309270739698269,0.4224637906126853,0.39343616173376905,0.3934378106988088
6,0.4,1,-1.6085733855431938,-1.2873483791526859,-0.21743600319953318,-0.033285326172125825,0.42244742369626054,0.3934938067416204,0.39349627963237443
6,0.4,2,-1.6086162955633863,-1.2873948751743634,-0.2174344024112659,-0.03340762877695498,0.4224415311047321,0.3935174647003726,0.3935173289186653
6,0.4,3,-1.6086165468553606,-1.2873947546898514,-0.21743387455966898,-0.033408209778731594,0.42244207003671286,0.39351112003315347,0.3935154037798813
6,0.45,0,-1.6507781491780924,-1.38313174562762,-0.24399814340980294,-0.03467317166144392,0.40297765142757425,0.4594896254650026,0.4594849611376481
6,0.45,1,-1.651866952182857,-1.3842858707681927,-0.2445024290354663,-0.03460792509621017,0.40270408413061193,0.4603645218533119,0.4603647675494918
6,0.45,2,-1.6518382418284512,-1.384277911209013,-0.244528384504293,-0.034564716423894144,0.402688407739857,0.46041097538356723,0.4604151463419035
6,0.45,3,-1.6518549004819523,-1.3842711393919487,-0.24448865103896145,-0.034636452162317026,0.402710301987019,0.46034535346647354,0.46034478427268694
6,0.5,0,-1.7031511217488604,-1.4868731794859222,-0.27249034317383347,-0.03428053862601165,0.37971797741440677,0.530173946580453,0.5301709875503863
6,0.5,1,-1.7031499145680982,-1.4868633344493192,-0.2724810534852837,-0.034267389395221094,0.379726650203752,0.5301477545010842,0.5301460907577478
6,0.5,2,-1.7031133353468861,-1.4868583474889305,-0.2725211941560184,-0.034216335745014655,0.37969787222269963,0.5302272868537572,0.5302286991663495
6,0.5,3,-1.703078421098803,-1.4868469024119009,-0.2725407792612365,-0.034216680945808396,0.3796798358560107,0.530280399724393,0.5302804675623897
6,0.55,0,-1.7619219937974102,-1.5952021066598485,-0.3030016058318106,-0.031877906644689126,0.35142169222055625,0.606271820117803,0.606271054304101
6,0.55,1,-1.7619860370375826,-1.5952167868381701,-0.30293929171355277,-0.03195410125744721,0.35147441024518966,0.6061355744556387,0.6061382601816484
6,0.55,2,-1.761923022058376,-1.5952076011102885,-0.30299632406916505,-0.03193594877907201,0.3514192384183456,0.6062778362825206,0.6062772345394611
6,0.55,3,-1.7619249829665729,-1.5951862229422367,-0.30297967118673963,-0.03186501876759939,0.3514431180058221,0.6062178659850221,0.6062170876242229
6,0.6000000000000001,0,-1.8277293076553802,-1.7097693934603408,-0.3384689244748058,-0.027002234126227164,0.31352820911120055,0.6940321322010622,0.6940320942088717
6,0.6000000000000001,1,-1.82771381476924,-1.7097686223182202,-0.338483554171193,-0.027009802080342926,0.31350947557989306,0.6940721081794843,0.6940719056960744
6,0.6000000000000001,2,-1.8272456567675712,-1.7096631871750396,-0.338938208379246,-0.026605220332815444,0.3130281524751766,0.6950935223394853,0.6950936438366185
6,0.6000000000000001,3,-1.8276261770542028,-1.7097284763591902,-0.33852690284155296,-0.027001143541040388,0.3134526205207471,0.6941932386985064,0.6941927105587662
6,0.65,0,-1.8982685547425802,-1.831442595292986,-0.3852077902813375,-0.018071214383473016,0.25228197728978563,0.8076408068643917,0.8076412012537316
6,0.65,1,-1.8976681564291606,-1.83147395953046,-0.3860354484739148,-0.0177914790692712,0.25108333972291935,0.8095561046464135,0.8095565521092208
6,0.65,2,-1.9017015362572076,-1.8313402269962986,-0.38064907473983883,-0.019366051825364286,0.25888917811907464,0.7968823103615821,0.7968826625714738
6,0.65,3,-1.899124472364662,-1.8315328805604454,-0.38424094848344165,-0.01839372541868475,0.2537200059827676,0.805328591452873,0.805328637807874
6,0.7000000000000001,0,-1.9726992366829288,-1.9622849717092663,-0.45242158524968984,-0.00369064937676407,0.10757739700685143,0.9663464081292048,0.9663451568104957
6,0.7000000000000001,1,-1.9736250523398529,-1.9626061814049665,-0.4515879487290184,-0.004162533466745084,0.11065015577021871,0.964378831415874,0.9643786982007647
6,0.7000000000000001,2,-1.9735034616358316,-1.9626688517525852,-0.4518559778416618,-0.004140026364136964,0.10972068572208299,0.964979578414826,0.9649795632808184
6,0.7000000000000001,3,-1.9807843261406495,-1.9626125316352843,-0.44149303142344193,-0.0063908303092373294,0.14209527204569247,0.9409301966182748,0.9409301996482617
6,0.75,0,-2.102589858879204,-2.1024445038897617,-0.4667824095242264,-0.0010068623384951582,0.013921605616776534,0.9994407617760324,0.9994407070862397
6,0.75,1,-2.1025052801746904,-2.1024743456675923,-0.46696931058085883,-0.0009954516711590611,0.006422403827302893,0.9998809825485792,0.9998809822605733
6,0.75,2,-2.102778005663302,-2.1024096767509812,-0.4664096317075173,-0.0010978129787825163,0.02216099090685604,0.9985824614905137,0.9985824931539616
6,0.75,3,-2.10245572467246,-2.102432017937862,-0.4669658871196294,-0.0010217541748235963,0.005622275461258091,0.9999088015665136,0.9999087909508505
6,0.8,0,-2.2426954349702792,-2.242647903092372,-0.4669266636222816,-0.0010126362544324306,0.008900554650505115,0.9997714083472256,0.99977140769032
6,0.8,1,-2.2427062900339934,-2.2426397863562357,-0.46688790400342145,-0.001020118791660466,0.010528034329431809,0.9996801605669339,0.9996801611499894
6,0.8,2,-2.242663536878364,-2.242656294796495,-0.4670076061627843,-0.0009943817482478683,0.0034742232888216678,0.9999651727513615,0.9999651724051395
6,0.8,3,-2.2426655671399214,-2.242649060359746,-0.4669888500526022,-0.0009937698809170772,0.005245161631604164,0.99992061661265,0.999920616498387
6,0.8500000000000001,0,-2.3828502241050895,-2.3828473956119236,-0.4670208794435173,-0.0009862997067943131,0.002507098553833694,0.9999818642144285,0.999981863680111
6,0.8500000000000001,1,-2.382839828818542,-2.3828379894146665,-0.4670207969157723,-0.0009894501599026979,0.0020217763586010532,0.9999882060710155,0.9999882057060936
6,0.8500000000000001,2,-2.3828456285357547,-2.3828419168727373,-0.4670171379597053,-0.0009889569617858723,0.002871957849359979,0.9999762007504683,0.9999762007623344
6,0.8500000000000001,3,-2.3828307282020362,-2.382809429718646,-0.4669669170953849,-0.0009955600363151013,0.006879713317338314,0.9998634292990779,0.9998634288640614
6,0.9,0,-2.523015933598069,-2.5230127105995774,-0.46701577662483845,-0.0009872961612263972,0.0032777018209671576,0.9999690012796429,0.9999690010823792
6,0.9,1,-2.5230185032581223,-2.5230181316890614,-0.4670273641845593,-0.0009845419261958518,0.0011129077350888097,0.9999964262698916,0.9999964262578446
6,0.9,2,-2.5230197436547854,-2.5230191075478374,-0.4670266764465305,-0.0009842302819879517,0.0014561446383022523,0.9999938820347658,0.9999938819336945
6,0.9,3,-2.5230201866743123,-2.5230198387036435,-0.4670279190933965,-0.0009837631079493325,0.0010769876836980378,0.9999966529590116,0.9999966532263219
6,0.9500000000000001,0,-2.663189558092822,-2.66318947437458,-0.4670290084652417,-0.0009832115011195618,0.0007470753798655949,0.9999983896377285,0.9999983896008047
6,0.9500000000000001,1,-2.6631895747120105,-2.6631894688093873,-0.46702885683612677,-0.0009832058255921665,0.0008402484686688996,0.9999979628725796,0.9999979628631804
6,0.9500000000000001,2,-2.6631898726577177,-2.6631898469611914,-0.4670295000996516,-0.000983065112851559,0.0004138963460742845,0.999999505711917,0.9999995057032339
6,0.9500000000000001,3,-2.6631873697633854,-2.6631869712914087,-0.46702622042226566,-0.000984188138074267,0.0016298712022683702,0.999992335070027,0.9999923350049884
6,1.0,0,-2.8033578107701,-2.8033578107701,-0.46702968972735953,-0.000983045293901328,5.485323294953222e-05,0.9999999913176262,0.9999999913182157
6,1.0,1,-2.803357822134197,-2.803357822134197,-0.4670295731849437,-0.0009830372036868098,0.00035080386862925377,0.9999996449159827,0.999999644914189
6,1.0,2,-2.803358055913124,-2.803358055913124,-0.4670297056202131,-0.0009829564998130988,0.00021385044537532909,0.999999868048956,0.9999998680452992
6,1.0,3,-2.803357890902025,-2.803357890902025,-0.4670297083213193,-0.0009830192923225263,5.450278970503393e-05,0.9999999914304579,0.9999999914287927
7,0.0,0,-1.728547310984967,-0.8642736554924834,-2.465131273713236e-13,-5.5800602234106526e-14,0.49999999999999994,-0.0,0.0
7,0.0,1,-1.7285260421086428,-0.8642630210543212,-5.753572221830642e-13,-1.2759436364616151e-13,0.5,-0.0,0.0
7,0.0,2,-1.7285416517990324,-0.8642708258995163,-4.286253891499265e-13,-9.805450102667074e-14,0.5,-0.0,0.0
7,0.0,3,-1.7285315257877976,-0.8642657628938988,1.58000596733083e-13,3.744623658771421e-14,0.5,-0.0,0.0
7,0.05,0,-1.7287663402769824,-0.9118568407004148,-0.0244463264399826,-0.005723617574492775,0.4987354041907624,0.013991625768070658,0.013997672220342944
7,0.05,1,-1.7287638054444106,-0.9118556429841735,-0.02444709432035778,-0.005723780303707535,0.49873532552558686,0.013996055853910753,0.013998429397879222
7,0.05,2,-1.7287723762438347,-0.9118599535883255,-0.024445999047740218,-0.0057235704849739845,0.49873544060875086,0.013993227873773714,0.013997321803277795
7,0.05,3,-1.7287564292613018,-0.9118516215835584,-0.024446255521501155,-0.005723495967681737,0.49873540883190687,0.013996879035495173,0.013997627593179506
7,0.1,0,-1.730376111721244,-0.9681488384701524,-0.04980892974067115,-0.011939113573918572,0.4949557415140505,0.04577125740129377,0.0457523936479879
7,0.1,1,-1.7303830837696808,-0.968153220551125,-0.04981057654376867,-0.0119395693097368,0.4949554437287324,0.045743101811640825,0.045754664677314524
7,0.1,2,-1.7303739241972986,-0.9681482814605471,-0.04981090602797983,-0.01193948814633569,0.49495536498637166,0.04574769750985039,0.04575526466667814
7,0.1,3,-1.7303700469617507,-0.9681465267458903,-0.049812066972536394,-0.011939679691722256,0.4949551389270211,0.04577561135769885,0.04575698816561185
7,0.15000000000000002,0,-1.7348625426346838,-1.0330333444721882,-0.07580997244922957,-0.018567868367241003,0.4887102540315259,0.08922357278964252,0.08922696633670539
7,0.15000000000000002,1,-1.7348724159048317,-1.0330388873273217,-0.07580959948063491,-0.018568228726164475,0.4887103751494819,0.08921636119252756,0.08922618472669722
7,0.15000000000000002,2,-1.734861788163412,-1.0330324093104286,-0.07580889242942021,-0.01856765120266726,0.4887105432065038,0.08923502119040852,0.08922509971606375
7,0.15000000000000002,3,-1.7348572742364579,-1.0330301462386495,-0.0758096646573841,-0.018567514838415313,0.48871033472067266,0.08924844204922153,0.08922644559964821
7,0.2,0,-1.743778541543839,-1.1063043419237708,-0.10210773047945483,-0.025507927937255512,0.48009870599272714,0.14085361935039706,0.14088597686320295
7,0.2,1,-1.7437793389419214,-1.106304517686929,-0.10210720784347829,-0.025507838655608482,0.48009889480106027,0.14083546356395915,0.14088491482273469
7,0.2,2,-1.74377722298317,-1.1063038819476754,-0.1021082992244892,-0.025508041000530623,0.48009849175745584,0.14087236267794057,0.14088718097647698
7,0.2,3,-1.743778205822395,-1.1063046586876617,-0.10210860225363808,-0.025508195823103413,0.48009838433222873,0.1408679848241883,0.1408877848457446
7,0.25,0,-1.7586245911159593,-1.1876513955288597,-0.12834488625091975,-0.032645291270239414,0.46926930696969293,0.19792464720586928,0.19804310959260069
7,0.25,1,-1.758631258618732,-1.1876549877076616,-0.1283440059723642,-0.03264531163116575,0.469269781286811,0.19801175099963708,0.19804075275754715
7,0.25,2,-1.7586308726639075,-1.1876551446326105,-0.1283445406072677,-0.03264567195542004,0.46926950743527346,0.19805725177379926,0.1980421129683322
7,0.25,3,-1.758635714929575,-1.187656672758012,-0.1283423631763764,-0.032645143562138164,0.46927053718018713,0.1979890710675346,0.19803698833604616
7,0.30000000000000004,0,-1.7808220076632826,-1.2767023444006642,-0.15416043862773726,-0.03986474168805361,0.4564179518433541,0.25861314489883325,0.2584813063333074
